Net Income to Total Assets,Debt Ratio,Working Capital to Total Assets,Current Ratio,Retained Earnings to Total Assets,ROA before interest and after tax,Total Asset Turnover,Net Worth to Assets,Gross Profit to Sales,Bankrupt
0.46192990969961295,0.4736473904126866,0.9970646831337326,3.628327272195413e-10,0.48327389080120947,0.4434290783485184,9.335342885954798e-05,0.5853896994242218,0.12556972603518343,0
0.46254719577369613,0.4729367974293454,0.9980260187957419,5.63094545372004e-10,0.4834149810775345,0.4435038081442689,0.00010002125825141678,0.5861774665755831,0.12557301787592007,0
0.4635295165550709,0.47294160095631865,0.9981256965236195,6.33458181725326e-10,0.48343571116140194,0.4436741521029218,0.00019670478443351426,0.586193105299112,0.1255845478917403,0
0.4630300755574666,0.4730343485079456,0.9986119427811045,1.02491272712249e-09,0.4835775535819561,0.44358611994411634,0.00010885079464748441,0.5860865375231775,0.12558134850939268,0
0.4633273358314392,0.4739450336137219,0.9983701763140387,7.802581817038073e-10,0.4832591617062548,0.4436184578858499,0.00010940507849471488,0.5850580169805797,0.12558729928666837,0
0.46362485410651755,0.47276278472960975,0.9984836576846309,9.805490907653567e-10,0.48390388528611905,0.44369371994754475,0.0001115503622738106,0.5863687542695424,0.12558387197923476,0
0.4631099207568032,0.47294535165546214,0.9980489146706588,5.698218180982905e-10,0.4835912462202613,0.4436073145854582,0.00011323374284688092,0.586137759832146,0.12558394994363448,0
0.4629352294366975,0.47312651481087487,0.9981141092814372,5.728763635523883e-10,0.4834637354277998,0.443563718490456,0.00010528900770324414,0.5859768590807066,0.12557840338761475,0
0.46339590883960924,0.47277473871226,0.9985761601796408,1.0307309089398189e-09,0.4840515375691763,0.44362799667440916,0.00010877894303765824,0.5863713159949254,0.1255814576406059,0
0.463833220713803,0.47301880833050025,0.9983968105455756,1.2361490907278894e-09,0.48344059581994175,0.4436890144080362,0.00013259261943718965,0.5861072265053187,0.1255896268508256,0
0.46295395294551256,0.4732025925885308,0.9978937021789754,5.015381817446636e-10,0.48359209250137875,0.44356657009882483,0.00010485789804428712,0.5858952254318337,0.12557899972527733,0
0.4625744947478346,0.4729904368138798,0.9983479499334665,6.894218180807589e-10,0.48343571116140194,0.44351384405722066,0.0003480858618215699,0.5861387845222993,0.12557589943255557,0
0.4633252288224092,0.47272675827731053,0.9991508649367932,1.7901854542830393e-09,0.4836824258790864,0.4436384448577624,0.00012605412294300797,0.585969600858788,0.125594473337691,0
0.46422857669390005,0.4731095050612505,0.9982599384564206,7.107672726230845e-10,0.4836646539756195,0.4437441780733858,0.00012813781962796696,0.5860029520835367,0.12559431134604634,0
0.4632552552368081,0.4730412686575349,0.9987076679973388,9.855672725828028e-10,0.4836340642412947,0.44362730241448173,0.00010798857532957033,0.5860775226895677,0.12558251551235777,0
0.46429362982984207,0.47286442648300675,0.9985750166334,8.890945453242171e-10,0.4841553639008805,0.44375369200572545,0.00011227914288776178,0.5862642358739143,0.1255849885847993,0
0.46286278641194173,0.4728221927332946,0.9982582127411844,7.412763635277033e-10,0.4834724635338417,0.443561376006034,0.00011077025908141217,0.5861826998145799,0.12557919079963242,0
0.4642234166717857,0.47270626103550006,0.9987815202927479,1.7752399997397754e-09,0.4839944278569119,0.44379075348629904,0.00013627758056970334,0.5864456548258027,0.12559872301323405,0
0.4635051907365317,0.4731731024423413,0.9985784888556222,7.073490908054038e-10,0.4836144381263906,0.44366882944347774,0.00010716741407441408,0.5859307968185811,0.12558276058392778,0
0.46341212605196874,0.4732285623416646,0.9976776655023287,4.2259636357441714e-10,0.4836009641899473,0.44363034515860833,0.00011935139419779501,0.5858653020396214,0.12558903098682278,0
0.46370354444376183,0.472855126503844,0.9988117099135064,1.041094545301936e-09,0.4838627883536504,0.4437034824420807,0.00012259498115566224,0.586262027910608,0.12559145707221417,0
0.4633648258492536,0.4728817981421976,0.9988204632401864,1.005312727125363e-09,0.48368344331818264,0.4436640296217569,0.00011370591056859577,0.5862168195569435,0.12558493136669793,0
0.4626855027950119,0.47331500389326964,0.998083638972056,5.506945453738216e-10,0.48345215278702236,0.4435288760703173,0.0001062641366937422,0.5856882136234995,0.12557592188402913,0
0.4636031697278702,0.472713488259873,0.9981888098802396,8.320399998780351e-10,0.48343571116140194,0.44365691560027765,9.820957123222829e-05,0.5864468380989558,0.12559045196616175,0
0.4637493703544443,0.4731702400666791,0.9985590069860281,7.04512727169456e-10,0.48382890858262173,0.4437143248965038,0.00011160168485225786,0.5859130111252074,0.12558369738823996,0
0.4635222679525769,0.4735326870140268,0.9971238148702596,3.4623999994924625e-10,0.48337334119392195,0.4436456274481233,0.00017351724349103952,0.5855356360398166,0.12558373338638323,0
0.46199367283002635,0.47356601559501227,0.9979266487857619,5.119309090158675e-10,0.4833187056653291,0.4434323439415107,9.635785260185094e-05,0.5854867570996389,0.12556958763179582,0
0.4638036734443147,0.4730827566542009,0.9983981620093147,6.890581817171759e-10,0.48343571116140194,0.44368489170402237,0.00028700172895363394,0.5860360959305163,0.12558249628177073,0
0.46349738927452544,0.4730787975828828,0.9989566076180972,9.233490907737412e-10,0.48343571116140194,0.443668640879053,0.00020486507440662955,0.5860404996584366,0.1255839286289444,0
0.462949431783279,0.4733509097090467,0.997852266300732,4.934690908367555e-10,0.48350320635946975,0.44357288957838703,0.00010418044000878322,0.5856867497804236,0.12557854283305386,0
0.46341298605565445,0.47302034370441864,0.9985691117764471,7.716763635232471e-10,0.4836108533176121,0.4436532300228848,0.00010890211722593167,0.5861050795354739,0.1255821070281638,0
0.4644874378033048,0.47311144621256157,0.9983374916833001,6.911672726259577e-10,0.4843342905501778,0.4438389659812635,0.00011883816841332237,0.5859793110178589,0.12558861700817536,0
0.4639624669820013,0.47286496386387816,0.9984869011976049,8.400763635132207e-10,0.48401989236064885,0.4437492864550745,0.00011483500729443561,0.5862304332975505,0.1255865395363818,0
0.46380109343325754,0.4730907844664028,0.9983562042581504,7.486945453447977e-10,0.48377166574748487,0.44371521629196625,0.00013111452917790838,0.5860248609349078,0.1255960004168206,0
0.4629634989864242,0.47336606604301246,0.9978881008815703,5.026472726535919e-10,0.48359827320616927,0.4435768305748643,0.00010375959486551563,0.5857127207963306,0.12557821269218744,0
0.4625527182259352,0.4726576993518529,0.9984084331337326,1.2823672725392962e-09,0.48343571116140194,0.4435081674109247,8.915524194256163e-05,0.5865088928466868,0.1255729049554286,0
0.46333907488174947,0.47337442286391107,0.9982460495675317,5.88658181731893e-10,0.48343571116140194,0.4436394391065474,0.000143698825413178,0.5857116717087929,0.1255847089360654,0
0.4630753793230542,0.47332943640810243,0.9975931678310047,4.1915999993855726e-10,0.48332471521214077,0.4436033521612054,0.00010972327848108794,0.585750158583,0.1255841498280615,0
0.463074107746176,0.47321400919030965,0.9980465714404525,5.497854544648639e-10,0.48353297643725157,0.4436015847982789,0.00010675683344683595,0.585861142285547,0.12558040062144163,0
0.4629739787456231,0.47279432569667595,0.9990552020958084,1.3436399998030418e-09,0.483496676682578,0.4435776388305577,0.00010445758193239843,0.5859708451254025,0.12557843597540758,0
0.4632342465753424,0.47313444392046766,0.9982252370259482,6.432763635420686e-10,0.4837466196299184,0.44362362540819905,0.00011191988483863091,0.5859700522104031,0.12558057682287965,0
0.4627881872350881,0.47311870633780423,0.9979380239520959,5.162581817425058e-10,0.48344169123100617,0.4435450746115144,0.00010552509156410156,0.5859645749975603,0.12557749301351825,0
0.46314003931445413,0.4733460842481603,0.9976433175316035,4.2890909084621905e-10,0.48361683433809405,0.4436111792990546,0.00011286422028206061,0.5856689396896653,0.12558099809588769,0
0.4630793476257755,0.4730648256802255,0.9982337200598803,6.23130908999567e-10,0.4836565715155088,0.4435984100590549,0.00010803989790801762,0.5860003049673075,0.12558014778185125,0
0.4632074390318815,0.47315165107531015,0.9980974031104458,5.743672726430788e-10,0.483793935302284,0.44360169965115576,0.00010526847867186524,0.5859122182102079,0.1255812994382395,0
0.4633184163646415,0.473345842975116,0.9980231973552895,5.344036362853005e-10,0.4836555445676359,0.4436380163022516,0.00010673630441545705,0.5857278715721675,0.12558108676499843,0
0.46324737391731674,0.47321318666856765,0.9988934214903528,1.4788399997832235e-09,0.48343369625164023,0.44361933728175806,0.00016194913430902578,0.5858910168829902,0.12558239491857787,0
0.4628954972664168,0.47304459164537255,0.9979157934131737,5.07069090834762e-10,0.4833993315330049,0.4435581746963684,0.0001062436076623633,0.5860600297648092,0.12557821951288828,0
0.46304869463726267,0.473307842470636,0.9979986485362609,6.065490908201796e-10,0.4835069984595782,0.4435925028498941,0.00010421123355585156,0.5857299209524739,0.12558260948645805,0
0.46182517353645797,0.4731156355899675,0.997800636227545,4.705890908401093e-10,0.4834168666679345,0.44338733704176697,0.00012895898088312321,0.5859995242510003,0.1255634344123303,0
0.4635575895325265,0.4728709847230296,0.9984953010645377,8.364763635137484e-10,0.483763374094289,0.44367830909137657,0.00011927954258796885,0.586221589245633,0.1255879946192249,0
0.4637187787947662,0.4729598280381212,0.9985090652029276,1.162912727102261e-09,0.483761015917692,0.44370902795039036,0.000120121232874504,0.5861051771250122,0.12559033734049507,0
0.4628402174580748,0.4731783227136638,0.9980453655189622,5.477490908287988e-10,0.48338378848677327,0.443554984529146,0.00010368774325568947,0.5858911754659901,0.1255777022764089,0
0.46486086368941576,0.47322655538861413,0.9980907518296741,5.578945453727662e-10,0.4834908858376281,0.4438324005108381,0.00033244273991084317,0.5858761588757686,0.12558673657885014,0
0.4675512009337182,0.47274046697301036,0.9993092980705257,1.7955309088277104e-09,0.48343571116140194,0.44420778085385393,0.00032679725628164395,0.5864168293158973,0.12559994505546557,0
0.46428644265618274,0.4727922639088427,0.999316637558217,1.6726581815729942e-09,0.48343571116140194,0.4437522520592092,0.000219348306044448,0.5863592148921636,0.12558777578840669,0
0.4654225689538669,0.47278403869142277,0.9987926646706587,1.308585454353635e-09,0.48343571116140194,0.4439107747426524,0.00013156616786824432,0.5863683639113887,0.1256088621744773,0
0.4654417347502917,0.47284932498382376,0.9984654025282769,9.274945453185881e-10,0.48343571116140194,0.4440055883638607,0.00019081295242776814,0.5862957450961257,0.12560450545182406,0
0.46340082314638487,0.4732011449502649,0.998529378742515,6.938581817164722e-10,0.48343571116140194,0.44365048726761575,6.608779583365347e-05,0.5859044110471358,0.12559604967743768,0
0.4635097978991338,0.4732883541888291,0.9981202490851631,5.77712727188043e-10,0.4835847327082897,0.4436721978897926,0.00010446784644808789,0.585736142285547,0.12557915915915915,0
0.4627598931138276,0.4733376177576961,0.9979278380738523,5.125127271976003e-10,0.48353891942262706,0.4435426892715413,0.00010136590980673515,0.5857493412706158,0.12557690681217495,0
0.4629016647214202,0.4729953719443318,0.99865001247505,9.232763635010246e-10,0.48343571116140194,0.44355903523583406,0.00023451926023345982,0.5861332951107642,0.1255777078655943,0
0.4625515142207752,0.47353709573056385,0.9975540585495676,3.812872726713815e-10,0.4833933628739326,0.44351017905049234,8.861122261102061e-05,0.5854436371620962,0.12557265978912666,0
0.4637673075741753,0.47310098373600346,0.9985457834331338,8.622218180554289e-10,0.48344145826597945,0.4437142991831731,0.0001956680683488795,0.5860158217039134,0.12558691846420553,0
0.46344179617912645,0.47318518802847026,0.9981934672322024,7.096763635323353e-10,0.48343571116140194,0.4436429446906257,0.0001740509983068911,0.5859221601444325,0.12558353681757467,0
0.4600868603722587,0.47476185253830216,0.998255759314704,6.200399999091111e-10,0.48128492098206643,0.44316628810929876,0.0001951651070800963,0.5841684151458963,0.125555075264539,0
0.46348448921923946,0.4732818507835891,0.9981538381570194,6.315309089983357e-10,0.48343571116140194,0.44364145331744814,0.0002244805638891746,0.5858146408704987,0.1255819206904065,0
0.4632148842066465,0.47316398890144,0.9982834539254825,6.205127271817691e-10,0.4834296578742179,0.44360325873610407,0.00010770116889026566,0.5859064360300577,0.12558032341489755,0
0.46275959825542107,0.47318219404932943,0.9984806636726548,6.764399999008438e-10,0.48356956620961145,0.4435394485347687,0.00010420096904016212,0.5858792939396897,0.12557676746146776,0
0.46201689292954107,0.4737347970564689,0.9974459414504325,4.3412363630000016e-10,0.4833925108875492,0.4434355838211723,7.569846187368851e-05,0.5853107946228164,0.1255613417834238,0
0.4631524417961791,0.4731583189848985,0.9978825785928145,4.984836362905658e-10,0.48359566780138064,0.44359402593617947,0.00010597673025443753,0.5858773055528448,0.12557953012949857,0
0.4628820197800847,0.4732896702236163,0.9984501621756487,6.444399999055344e-10,0.4835166584257269,0.443564591029476,0.00010394435614792579,0.5856621694154387,0.12557783300650807,0
0.4627620492659254,0.47355044251669726,0.9977479832002663,4.5801090902377134e-10,0.4833661516079341,0.44352879635899234,0.00010064534080533553,0.5854958219478872,0.12557576349219882,0
0.46347496774986174,0.4729961286643344,0.9985128285096475,7.640399998880028e-10,0.48343571116140194,0.4436769805692931,0.0001435037996150784,0.5861324534009954,0.1255876895823268,0
0.4622595675410037,0.47270183038504987,0.9993652902528277,2.1537854542297406e-09,0.4834042314055873,0.44346737149763005,0.00010326689811242189,0.5863987508539085,0.1255710823125965,0
0.4632631181276491,0.47273810907735,0.9989338198602795,1.6119672724909816e-09,0.48360425422665115,0.443628228094385,0.00019162384916723496,0.5864194520347419,0.12558203597919687,0
0.4631292646968487,0.4729591151859448,0.9980431782268797,6.979309089886026e-10,0.483410585170112,0.44358615765700127,9.764810222401519e-05,0.5859416170586513,0.12558572891503492,0
0.4628028932981141,0.47342738229713877,0.9979760645375916,7.87239999884602e-10,0.4834264486621151,0.4435526591869444,0.0001012858465843574,0.5855346455060018,0.12558524237170923,0
0.46309370354444374,0.4730481888071242,0.9979868055555556,5.432763635567273e-10,0.4836501911264096,0.4435962098550625,0.00011000042040470316,0.5860218722552942,0.12558134813046484,0
0.4628959272682597,0.473000449645219,0.9983142465069861,6.717490908106223e-10,0.48339448871308216,0.4435586092516563,0.00010450890451084572,0.5860886600956378,0.1255776521632042,0
0.4628372934455433,0.47307755831679155,0.9980307759481039,5.507309090101799e-10,0.4835099176539946,0.4435549545302603,0.00010447811096377734,0.5860021591685372,0.1255778991294133,0
0.46309391854536514,0.4733069541471547,0.9979442989021957,5.201127271964863e-10,0.4835017020710115,0.44360557807852846,0.00011161194936794732,0.5857840709475944,0.1255810178001345,0
0.4629569076724614,0.47332257109329595,0.9979265344311378,5.14367272651874e-10,0.48351882737766955,0.44357546691122895,0.00010991830427918755,0.585633490289841,0.12558054622445788,0
0.4631992567111001,0.4736549576127129,0.9967800024950101,3.1434545449937605e-10,0.4835170711066314,0.4436174722081751,0.00010522742060910743,0.5853852054259784,0.1255793562016275,0
0.4628353768659008,0.473238246164307,0.9986618221889555,7.118218180774755e-10,0.4833762765532586,0.44357159191230033,0.00010403673678913086,0.5854997596857617,0.1255777605365618,0
0.4629906443884759,0.4734277551736618,0.9977351650864937,4.4601454538916617e-10,0.48343571116140194,0.44358428315519705,0.00023316434416245202,0.585652349468137,0.1255789427913718,0
0.4632442594753977,0.4741342136143799,0.9961326513639389,2.9073090904829216e-10,0.4828924842629747,0.443606234625571,0.00011980303288813096,0.5848470161998635,0.12558239795000048,0
0.46384347932919706,0.4732990250375619,0.9980933216899535,5.667672726441928e-10,0.4834343190765076,0.44372824437949443,0.0002625824461284248,0.5857955377183566,0.12558491109405936,0
0.4629261748264635,0.4726277771075749,0.9985858075515637,1.8596399997274035e-09,0.4835837342867466,0.44356917914477456,0.00010285631748484376,0.5864270030252757,0.1255820928183704,0
0.463239971742736,0.4729465360867706,0.9979634605788424,5.35421818103333e-10,0.4836248407279919,0.4436062389111261,0.00010951798816729887,0.5861331731238412,0.1255813497409081,0
0.4623751520363658,0.47336647182040514,0.9980202220558884,5.332036362854765e-10,0.4835163959834927,0.4434770697088393,0.00010104668336879316,0.5857129159754074,0.12557523630886405,0
0.4629946065483137,0.47312912494653614,0.9982385021623421,6.124763635465835e-10,0.4835238375520605,0.4435812806952884,0.0001070545044018301,0.5857333487850103,0.12558112541563646,0
0.4632336384298789,0.4731778840354014,0.9982612483366601,6.44039999905593e-10,0.4834368341479185,0.44361968269749974,0.00013006754857758417,0.5859302844735045,0.12558382688682374,0
0.4628528165120707,0.47339241963962586,0.997845891550233,4.775999999299908e-10,0.4817085369796322,0.4435522194889904,0.00011690843946370516,0.5856916536547282,0.1255780799727172,0
0.46288668222863805,0.4735458254279855,0.9980693342481705,5.383672726483558e-10,0.4834744784436034,0.443561494287355,0.00010307187231432227,0.5855080425978335,0.12557791513911387,0
0.4627930032557282,0.47320962240768566,0.997904131320692,5.054872726531756e-10,0.4834382671205522,0.4435523317705342,0.00013510742578110566,0.5858949814579877,0.12557790083458853,0
0.46270144972049876,0.47350546702784513,0.9980559630738524,5.381854544665644e-10,0.4833915571572561,0.4435269424278526,0.00011136560099140045,0.5855659095344979,0.12557557270203956,0
0.4636602985441366,0.4730451838610268,0.9989502869261477,9.155309089567054e-10,0.48343571116140194,0.4436989911803275,0.00040134843373414245,0.5860778886503367,0.12558123786246814,0
0.46343454757663244,0.47287653400304885,0.9986349176646707,1.037749090756972e-09,0.48368574444212004,0.44365642704699537,0.00011168380097777348,0.5861909705279594,0.12558402497134358,0
0.4627112721911665,0.47297719969731206,0.9979652840153028,5.353490908306164e-10,0.48342978529182434,0.44353634664998154,4.865762174139303e-05,0.5861535083439056,0.12557633860990328,0
0.4634829534983721,0.4728422293629295,0.9988438747504991,1.2641127270874266e-09,0.48343571116140194,0.44367154648541623,0.0005224491898383113,0.5863036376500439,0.12557958526349694,0
0.46278737023158667,0.47333850608117745,0.9979751580172989,5.479672726469487e-10,0.48350108685316545,0.44354249985000554,0.00010937428494764652,0.5857059139260271,0.12557767745663645,0
0.46297874562319546,0.4734240044745183,0.9974238814038591,3.406290908591596e-10,0.4835244308997204,0.4435781050989534,0.00010776275598440236,0.585631013955304,0.12558066132378434,0
0.46114859635112715,0.4727309147538467,0.9986489728875583,1.4692036361482723e-09,0.48343571116140194,0.44331443117827046,0.0001011903865884455,0.5864274543768908,0.12555161470618884,0
0.463551446649057,0.4734822609477644,0.9978048382401864,4.835563635654812e-10,0.48341992278873397,0.44367971475345197,0.00018884216541539313,0.5855917219674052,0.12558520940498857,0
0.46339891885250933,0.472933693780639,0.9984524284763806,7.648763635242438e-10,0.483794363197231,0.4436411361863702,0.00011529691050046103,0.586149055821216,0.12558578461742498,0
0.46318014005774305,0.4730593093010759,0.9986477253825683,8.33349090786934e-10,0.483628815396611,0.443617787625031,0.000111242426803127,0.5860570654825803,0.12558198112939437,0
0.46325966582713923,0.47299226829562535,0.9982642215568863,7.105490908049347e-10,0.4837656752182264,0.4436261024590515,0.00011880737486625401,0.586136417975993,0.12558855353776488,0
0.46399760427544684,0.47310019411513116,0.9975649326347307,3.898145453974043e-10,0.48382476275602376,0.4437585689674383,0.00011530717501615047,0.5859467039133405,0.12558479410009377,0
0.46363357700104424,0.47319202044240705,0.9982788173652696,7.132763635318076e-10,0.48372724074320594,0.44366115829983455,0.00011465024601202547,0.5859137796428223,0.12558640406968483,0
0.4624839117881933,0.47371001173464355,0.9962559256487027,2.3885818178316865e-10,0.48335997565753186,0.4434939967944047,9.827423768107185e-05,0.5853306248170197,0.12556993956101212,0
0.46305242951041214,0.47283250167246094,0.9981635686959416,6.658218180842184e-10,0.48343795713443505,0.44358011588141005,0.00010590487864461134,0.5863119327608081,0.12557960155739334,0
0.46279797284845503,0.47343974205718176,0.9980315847471724,5.35421818103333e-10,0.48343571116140194,0.4435445672017896,0.00011594357498889657,0.585639016297453,0.12557734229497636,0
0.4628395171693592,0.47360866608907365,0.9996055805056554,2.203494545131545e-09,0.4834350065610558,0.44355367914906013,0.00012149667797689075,0.5854511198399532,0.12557816352630233,0
0.46281389520240795,0.47303624579143044,0.9980224239021956,5.621854544630463e-10,0.48343571116140194,0.4435484190587206,0.00023652084079290317,0.5860878305845614,0.12557718977652732,0
0.46402469439154737,0.4730211552592041,0.9983771623419828,7.104399998958597e-10,0.48382313675522504,0.4437592460851454,0.00011591278144182821,0.5860909534497902,0.12558716855656918,0
0.4632953129799127,0.4734269326519198,0.9975279441117765,4.258981817557513e-10,0.4831958332540935,0.4436622211175013,0.0007614994957299866,0.5856532765687519,0.1255785344019098,0
0.4638826094968978,0.4731460359935515,0.9982636185961411,8.908763635057741e-10,0.48361110054580375,0.44373203281020984,0.0001294927356989748,0.5858580682150873,0.12559738729265543,0
0.46404889735241717,0.4728368336203021,0.9984463780771791,8.884399998697675e-10,0.48343571116140194,0.44371910757600425,0.0001348816064359377,0.5863096394066556,0.12559193925786985,0
0.4641183733644572,0.4732013642893961,0.9983451014637392,6.343672726342836e-10,0.48364759523039763,0.4437763883055772,0.00011547140726718172,0.5857329096320875,0.12558445154934114,0
0.46337926162540694,0.4731334568943773,0.9981674567531604,6.705490908107981e-10,0.4836488884240153,0.4436624782508078,0.00011412675571186335,0.5859728213135552,0.12558286639952254,0
0.46605540880889484,0.47271504556770455,0.9996077220558883,2.2900763633006714e-09,0.48343571116140194,0.44410545894009645,0.0001213529747572384,0.5864451058846492,0.12562978751622284,0
0.462551655507095,0.4726422600704079,0.9979118409015304,4.94359999927534e-10,0.4834036380579274,0.44350923022859146,5.904017936127493e-05,0.5865218356592173,0.1254771743352185,0
0.46321198476564895,0.47260070188521985,0.9989745924817034,3.507058181304098e-09,0.483621360515756,0.44363142511849557,0.0001154508782358028,0.5864498633746462,0.1255887837364178,0
0.4644150746360341,0.47297545595121904,0.9985891550232868,8.007309089735335e-10,0.4842996881121275,0.44382912634673566,0.00011853023294263876,0.5860633966038841,0.12558844743797426,0
0.4624795073407457,0.47366066043012406,0.9973233532934133,2.634472726886552e-10,0.4829803263412129,0.4435001319950973,0.00010052627242333788,0.5853786120327901,0.12557323320165592,0
0.4632126543399471,0.4729885066295253,0.9989959248170327,9.631672725860864e-10,0.4837443280147576,0.4436214706310908,0.0001060896399270215,0.5861409314921441,0.12557899451501975,0
0.4630364211560906,0.47308788918987094,0.9981232493346641,5.810945453693655e-10,0.4835127246448472,0.44359169373708973,9.464778428798803e-05,0.5859931443349273,0.12558386032720417,0
0.4620366730143129,0.4730401829288355,0.9987705838323354,8.517854544205951e-10,0.48343571116140194,0.44343873798973177,0.0002153143513784929,0.5860834512540256,0.12557145868265743,0
0.46341857607961173,0.4730348200870777,0.9981831961077845,6.155309090006812e-10,0.48344421010592775,0.44365147294529056,0.00026262350419118264,0.5860894164145604,0.12558159253891116,0
0.46431494563548126,0.4730853887237753,0.9988606536926149,8.370581816954812e-10,0.4837195291253827,0.4437981674966358,0.00023290773127021568,0.5860331682443642,0.12558936728526635,0
0.4637622089808956,0.4727247074564338,0.9987622255489023,1.3762581816164424e-09,0.48376629328870546,0.44371377634545,0.00011323374284688092,0.5864261491168147,0.12558399778327223,0
0.46287396031697275,0.47317718215018156,0.997699517631404,4.4430181811668996e-10,0.4835572333263602,0.4435590292360569,0.00010453969805791408,0.5859288084317361,0.12557862373414425,0
0.4632947601204005,0.4727958062358115,0.9989786676646707,1.2830218179937456e-09,0.48353661829868966,0.4436290852054066,0.00011487606535719344,0.5863456743437104,0.12558764884758575,0
0.4641076847472203,0.47286882423258725,0.9985759106786428,1.0864399998407436e-09,0.48343571116140194,0.4437728655792784,0.0001226668327654884,0.586274055821216,0.125598435028088,0
0.4635214079488912,0.47279293289319285,0.9988432302062542,1.1915309089162479e-09,0.4837755548371146,0.4436685123123998,0.00011815044586212898,0.5863479920952475,0.12558926971135173,0
0.46306604214018054,0.47313420264742334,0.9985751205921491,7.448399998908172e-10,0.4834640834490234,0.4435971603911854,0.0001060691108956426,0.585926197911584,0.12557896846373187,0
0.4630619202653725,0.473419003542327,0.9981319652361944,5.559309090094176e-10,0.48364573151018386,0.443601907072023,0.0001062641366937422,0.5856172294330049,0.125579039133771,0
0.463621536949444,0.47265413509097093,0.999086389720559,2.3597490905631856e-09,0.4839035334613848,0.4436740321073788,0.0001154508782358028,0.5864244169025081,0.12558595930315172,0
0.4628254131089133,0.4733874406413477,0.9983607368596142,8.153490907895726e-10,0.48344745354962626,0.44354372209032233,0.00010357483358310546,0.5855773153117986,0.12557771932816097,0
0.46380809632041275,0.473278911639231,0.997249022787758,2.9654181813834947e-10,0.4835644980316832,0.4437285100839111,0.00011949509741744737,0.5858087976968869,0.12558845975312852,0
0.464213280914061,0.4728698441595473,0.9985851214238192,9.52549090769461e-10,0.48411629233782777,0.44379131917957326,0.00011741140073248838,0.586272921342832,0.12558812345468495,0
0.4628310031328705,0.4733551210203657,0.997639762142382,4.4462909084391476e-10,0.4836402544548618,0.4435528931782533,0.00010395462066361524,0.5857103054552553,0.12557770843398602,0
0.46361533263713983,0.4729573604728952,0.9984105331004658,7.326218180744265e-10,0.48343571116140194,0.44370302817323926,0.00033989477830138627,0.5861755757782766,0.1255821966445941,0
0.4649182382210209,0.4730557779410636,0.9988859572521624,9.107309089574091e-10,0.48390628149782244,0.44390902623616835,0.00011943351032331065,0.5860621645359618,0.125590096721327,0
0.46303524786534794,0.47344292247458414,0.9983049525948104,7.868036362483024e-10,0.48343571116140194,0.44357767397210957,0.00014653183174346708,0.5856354786766859,0.12557976894875947,0
0.4631541126604828,0.4732605310200367,0.9980620945608784,5.481490908287402e-10,0.48343571116140194,0.44359425907037736,0.00040635751739059563,0.5858383551283303,0.12557825702674283,0
0.46764229989557093,0.4727139159711789,0.9992782767797739,2.1851309087706003e-09,0.4833835307989274,0.4443468814015479,4.6959870846357464e-05,0.5864463623499562,0.12577250120783243,0
0.4610186743657472,0.47401335775309,0.9971684547571524,2.724581817782434e-10,0.4833692895042124,0.44329630328016384,5.9194147096616716e-05,0.5850009392993072,0.1255303265410521,0
0.4651911051047361,0.47277658116096205,0.9990109572521624,2.406585454192684e-09,0.48343571116140194,0.4438784787993588,0.00017265502417312544,0.5863766590221529,0.12559907636342968,0
0.46294381104490445,0.472804766239321,0.9989621174318032,1.245858181635557e-09,0.4834259751250404,0.44357414010336754,0.00010511451093652346,0.5862502317751538,0.12558087106033478,0
0.46278547208059456,0.4729481153285152,0.9988691159347971,9.486581816791223e-10,0.48319550044691245,0.4435450068997437,9.751055771377652e-05,0.586136088611301,0.1255769897026364,0
0.46475311751336074,0.47259776712764445,0.9989467731204259,4.334221817546484e-09,0.48343571116140194,0.4438173667835194,0.00016650657927514298,0.5865755587001074,0.12559573800930268,0
0.46288572393881683,0.47295495870940857,0.9984593729208251,7.778218180678007e-10,0.48343571116140194,0.44355681103273303,7.053130467561776e-05,0.5861782472918904,0.12557974062390465,0
0.4629198599422569,0.47309661888729265,0.9986393255156355,7.548399998893514e-10,0.4835205608276439,0.44355247747940785,0.00010401620775775195,0.5859329437884259,0.12557710546508652,0
0.462555580809632,0.47314826228573315,0.9982792955755158,6.23349090817717e-10,0.4834989987258239,0.4435352255487653,0.0001059356721916797,0.5859578413194106,0.12557655374617518,0
0.4633321702807297,0.47343838215456835,0.9977233553725883,4.675163635678325e-10,0.4835258962021946,0.44365466139829085,0.00011088316875399613,0.5855185078559578,0.12558347761010222,0
0.46329014681491487,0.4729997587269557,0.998431387225549,7.25094545348257e-10,0.48370701557537604,0.4436408619108433,0.00011080105262848051,0.5859993290719235,0.12558892015043435,0
0.4631258861109404,0.4734402246032704,0.9976785595475716,4.589890908418098e-10,0.4834939647794914,0.44359640613348644,0.00010551482704841212,0.5855224419342246,0.12557955343355973,0
0.46591307819890654,0.47273412807211873,0.9994771082834332,1.9962581815255593e-09,0.48343571116140194,0.44397921505772636,0.0004987894811741216,0.5864238801600469,0.12558672236905674,0
0.4636008968609865,0.4728428325455403,0.9987995675316036,1.1072399998376945e-09,0.4837008538881387,0.44369078862785094,0.00012136323927292784,0.5862089392017176,0.125588076088707,0
